[HEADER]
H01=项目编号:
H02=项目注释:
H03=用户:
H04=测量日期:	21.04.2023
H05=测量时间:	16:15:39
H06=文件名称:	C:\Users\Test-02\Desktop\421HF\12右\file_03.dat
H07=车厢号码:
H08=轮副:
H09=轨道基本间距:	0
H10=轨迹偏移:	0
H11=测量点数:	2590
H12=测量:	好
H14=轮子:	L
H13=扩展注释:
[MeasurementData]
[mm] [µm]
0	0,0	
1	-0,3	
2	-2,1	
3	-1,6	
4	-2,0	
5	-2,9	
6	-2,5	
7	-1,9	
8	-1,6	
9	-1,2	
10	1,0	
11	-1,8	
12	0,6	
13	-0,6	
14	0,0	
15	0,5	
16	-0,4	
17	0,1	
18	0,8	
19	1,2	
20	0,7	
21	0,6	
22	1,0	
23	-0,4	
24	0,3	
25	1,6	
26	1,9	
27	0,9	
28	0,2	
29	1,2	
30	1,8	
31	0,3	
32	0,3	
33	0,6	
34	0,2	
35	1,1	
36	1,1	
37	1,7	
38	1,1	
39	2,4	
40	2,6	
41	3,4	
42	1,5	
43	1,8	
44	3,8	
45	2,9	
46	3,0	
47	3,9	
48	2,7	
49	2,7	
50	2,4	
51	2,9	
52	3,5	
53	4,3	
54	2,7	
55	3,1	
56	3,0	
57	2,3	
58	2,0	
59	2,0	
60	2,1	
61	2,0	
62	0,9	
63	1,9	
64	1,7	
65	1,1	
66	1,1	
67	1,5	
68	2,3	
69	3,9	
70	3,0	
71	3,2	
72	4,3	
73	4,7	
74	4,4	
75	4,0	
76	5,1	
77	5,2	
78	4,3	
79	4,2	
80	5,1	
81	6,1	
82	5,4	
83	6,4	
84	8,6	
85	4,8	
86	6,3	
87	6,5	
88	4,8	
89	4,9	
90	5,8	
91	5,6	
92	3,9	
93	5,2	
94	5,6	
95	5,0	
96	4,6	
97	6,3	
98	4,8	
99	4,9	
100	4,9	
101	6,6	
102	5,9	
103	6,1	
104	5,3	
105	5,3	
106	6,5	
107	3,6	
108	4,9	
109	5,0	
110	4,9	
111	5,0	
112	5,3	
113	4,4	
114	4,4	
115	4,4	
116	4,1	
117	3,1	
118	3,2	
119	4,8	
120	4,0	
