[HEADER]
H01=项目编号:
H02=项目注释:
H03=用户:
H04=测量日期:	21.04.2023
H05=测量时间:	15:20:26
H06=文件名称:	C:\Users\Test-02\Desktop\421HF\file_01.dat
H07=车厢号码:
H08=轮副:
H09=轨道基本间距:	0
H10=轨迹偏移:	0
H11=测量点数:	475
H12=测量:	好
H14=轮子:	L
H13=扩展注释:
[MeasurementData]
[mm] [µm]
354	8,3	
355	12,6	
356	13,7	
357	6,5	
358	6,1	
359	6,3	
360	6,6	
361	6,4	
362	5,9	
363	6,0	
364	5,9	
365	6,0	
366	5,6	
367	5,4	
368	6,2	
369	5,9	
370	5,2	
371	5,1	
372	4,2	
373	3,9	
374	5,0	
375	5,8	
376	5,5	
377	5,8	
378	6,8	
379	6,2	
380	7,1	
381	8,1	
382	9,6	
383	9,2	
384	9,7	
385	7,1	
386	10,1	
387	8,1	
388	6,3	
389	7,8	
390	6,9	
391	6,5	
392	6,5	
393	5,3	
394	10,5	
395	7,2	
396	7,6	
397	10,6	
398	13,3	
399	9,5	
400	10,0	
401	10,8	
402	12,0	
403	7,0	
404	10,3	
405	7,1	
406	8,6	
407	17,4	
408	18,1	
409	12,4	
410	9,8	
411	6,5	
412	7,5	
413	9,5	
414	7,6	
415	8,0	
416	7,8	
417	7,7	
418	6,8	
419	6,9	
420	7,0	
421	7,2	
422	7,5	
423	6,3	
424	6,9	
425	6,5	
426	7,4	
427	5,8	
428	6,1	
429	5,2	
430	5,3	
431	5,9	
432	5,4	
433	6,5	
434	6,6	
435	7,1	
436	7,5	
437	6,9	
438	6,7	
439	7,9	
440	9,6	
441	11,2	
442	10,4	
443	25,8	
444	14,5	
445	11,0	
446	8,8	
447	7,9	
448	9,4	
449	9,3	
450	9,2	
451	9,0	
452	8,1	
453	7,8	
454	7,3	
455	7,4	
456	6,5	
457	5,3	
458	7,9	
459	6,2	
460	5,5	
461	5,3	
462	6,2	
463	8,1	
464	7,4	
465	8,1	
466	8,4	
467	7,8	
468	11,3	
469	6,7	
470	7,5	
471	8,0	
472	7,4	
473	7,6	
474	11,0	
