[HEADER]
H01=项目编号:
H02=项目注释:
H03=用户:
H04=测量日期:	21.04.2023
H05=测量时间:	16:21:07
H06=文件名称:	C:\Users\Test-02\Desktop\421HF\12左\file_01.dat
H07=车厢号码:
H08=轮副:
H09=轨道基本间距:	0
H10=轨迹偏移:	0
H11=测量点数:	895
H12=测量:	好
H14=轮子:	L
H13=扩展注释:
[MeasurementData]
[mm] [µm]
0	0,0	
1	2,1	
2	0,1	
3	0,1	
4	0,3	
5	1,1	
6	1,7	
7	2,6	
8	3,7	
9	3,3	
10	4,5	
11	4,9	
12	5,1	
13	5,3	
14	5,5	
15	4,8	
16	6,1	
17	7,0	
18	7,1	
19	7,6	
20	7,6	
21	8,5	
22	9,6	
23	9,2	
24	10,1	
25	10,8	
26	10,1	
27	10,5	
28	11,1	
29	9,9	
30	11,4	
31	12,7	
32	13,0	
33	13,4	
34	12,1	
35	12,2	
36	13,4	
37	12,9	
38	14,5	
39	14,1	
40	14,1	
41	15,0	
42	16,1	
43	17,9	
44	16,9	
45	19,2	
46	19,2	
47	18,6	
48	19,1	
49	17,7	
50	19,4	
51	21,8	
52	18,7	
53	19,7	
54	17,8	
55	20,0	
56	21,0	
57	21,5	
58	22,2	
59	20,9	
60	19,2	
61	21,4	
62	22,7	
63	23,8	
64	22,8	
65	22,3	
66	23,1	
67	24,6	
68	24,6	
69	22,7	
70	22,4	
71	23,9	
72	23,7	
73	24,5	
74	24,1	
75	23,6	
76	25,6	
77	25,6	
78	26,0	
79	28,2	
80	25,8	
81	25,0	
82	26,7	
83	26,7	
84	28,0	
85	25,5	
86	27,0	
87	28,7	
88	29,2	
89	28,1	
90	27,6	
91	27,6	
92	28,0	
93	28,0	
94	29,6	
95	27,7	
96	30,0	
97	28,7	
98	30,2	
99	27,7	
100	32,6	
101	29,9	
102	28,9	
103	30,8	
104	29,9	
105	31,3	
106	32,0	
107	31,9	
108	32,4	
109	32,5	
110	32,1	
111	32,2	
112	31,9	
113	31,0	
114	31,8	
115	32,9	
116	33,3	
117	33,8	
118	32,4	
119	32,0	
120	33,3	
121	33,7	
122	33,7	
123	33,3	
124	33,8	
125	36,8	
126	34,7	
127	35,2	
128	34,3	
129	34,2	
130	35,4	
131	35,6	
132	38,4	
133	36,9	
134	37,0	
135	36,0	
136	35,7	
137	36,6	
138	37,6	
139	37,7	
140	37,9	
141	36,9	
142	39,2	
143	38,7	
144	38,4	
145	39,7	
146	37,7	
147	39,7	
148	40,3	
149	40,9	
150	38,8	
151	39,1	
152	39,2	
153	39,6	
154	41,3	
155	42,8	
156	41,8	
157	42,0	
158	44,5	
159	50,5	
160	44,3	
161	44,6	
162	43,7	
163	43,0	
164	40,5	
165	41,1	
166	42,3	
167	43,5	
168	43,5	
169	42,2	
170	40,6	
171	42,0	
172	42,5	
173	41,8	
174	41,9	
175	42,7	
176	43,3	
177	42,5	
178	42,4	
179	43,5	
180	42,4	
181	43,4	
182	44,3	
183	42,8	
184	45,1	
185	45,3	
186	46,5	
187	46,0	
188	45,1	
189	44,5	
190	44,6	
191	45,8	
192	47,2	
193	46,5	
194	46,1	
195	45,5	
196	46,7	
197	47,2	
198	50,4	
199	49,1	
200	48,9	
201	48,1	
202	48,2	
203	47,4	
204	49,0	
205	47,0	
206	47,4	
207	47,1	
208	51,7	
209	48,5	
210	47,8	
211	49,3	
212	48,6	
213	49,7	
214	48,7	
215	52,0	
216	51,0	
217	52,9	
218	53,2	
219	51,0	
220	50,5	
221	52,4	
222	52,1	
223	52,2	
224	52,8	
225	51,2	
226	52,5	
227	55,9	
228	54,7	
229	54,3	
230	52,4	
231	52,6	
232	52,5	
233	53,9	
234	54,7	
235	55,8	
236	53,7	
237	52,4	
238	53,3	
239	55,4	
240	57,3	
241	56,2	
242	53,7	
243	54,0	
244	53,0	
245	53,9	
246	53,7	
247	54,7	
248	54,2	
249	53,6	
250	52,8	
251	53,2	
252	53,5	
253	54,4	
254	54,6	
255	53,1	
256	51,9	
257	51,5	
258	51,8	
259	53,8	
260	54,5	
261	53,6	
262	52,6	
263	52,4	
264	54,0	
265	55,1	
266	53,5	
267	51,7	
268	50,6	
269	51,4	
270	52,9	
271	54,4	
272	53,9	
273	55,0	
274	53,3	
275	53,3	
276	55,2	
277	58,2	
278	58,9	
279	58,0	
280	56,7	
281	56,8	
282	55,6	
283	57,4	
284	57,0	
285	55,5	
286	55,4	
287	54,7	
288	53,1	
289	53,2	
290	54,3	
291	54,7	
292	55,8	
293	53,3	
294	53,9	
295	53,7	
296	51,8	
297	51,4	
298	50,8	
299	51,6	
300	49,7	
301	49,9	
302	50,4	
303	51,2	
304	50,9	
305	48,8	
306	48,7	
307	48,1	
