[HEADER]
H01=项目编号:
H02=项目注释:
H03=用户:
H04=测量日期:	21.04.2023
H05=测量时间:	15:31:03
H06=文件名称:	C:\Users\Test-02\Desktop\421HF\8左\file_01.dat
H07=车厢号码:
H08=轮副:
H09=轨道基本间距:	0
H10=轨迹偏移:	0
H11=测量点数:	2587
H12=测量:	好
H14=轮子:	L
H13=扩展注释:
[MeasurementData]
[mm] [µm]
0	0,0	
1	0,2	
2	-2,7	
3	-2,5	
4	-2,6	
5	-2,9	
6	-2,0	
7	-4,6	
8	-4,7	
9	-5,0	
10	-6,0	
11	-2,4	
12	-6,2	
13	-6,5	
14	-7,1	
15	-7,7	
16	-8,3	
17	-8,7	
18	-9,3	
19	-8,8	
20	-9,4	
21	-10,6	
22	-11,6	
23	-11,6	
24	-10,7	
25	-13,0	
26	-13,6	
27	-13,5	
28	-13,3	
29	-13,9	
30	-14,9	
31	-15,2	
32	-15,0	
33	-16,7	
34	-16,7	
35	-18,0	
36	-18,7	
37	-18,0	
38	-19,3	
39	-20,6	
40	-21,0	
41	-21,3	
42	-22,0	
43	-21,0	
44	-22,1	
45	-22,5	
46	-22,1	
47	-22,8	
48	-23,9	
49	-24,2	
50	-25,1	
51	-25,3	
52	-23,9	
53	-26,9	
54	-27,1	
55	-27,5	
56	-28,4	
57	-28,9	
58	-28,9	
59	-27,8	
60	-26,4	
61	-29,9	
62	-30,0	
63	-30,9	
64	-29,9	
65	-31,4	
66	-32,1	
67	-32,3	
68	-32,7	
69	-32,5	
70	-34,3	
71	-33,6	
72	-35,1	
73	-34,2	
74	-33,2	
75	-34,6	
76	-35,1	
77	-36,5	
78	-36,2	
79	-35,5	
80	-37,2	
81	-37,7	
82	-37,6	
83	-37,9	
84	-36,7	
85	-38,4	
86	-39,2	
87	-38,8	
88	-41,5	
89	-40,3	
90	-42,6	
91	-43,4	
92	-43,4	
93	-43,4	
94	-43,7	
95	-44,3	
96	-45,6	
97	-45,7	
98	-46,1	
99	-46,4	
100	-47,4	
101	-47,5	
102	-48,8	
103	-48,5	
104	-49,3	
105	-49,5	
106	-49,3	
107	-50,0	
108	-51,1	
109	-51,6	
110	-51,9	
111	-51,4	
112	-51,3	
113	-52,9	
114	-53,1	
115	-53,3	
116	-53,8	
117	-53,0	
118	-54,1	
119	-54,8	
120	-54,7	
121	-55,9	
122	-54,5	
123	-56,6	
124	-56,7	
125	-57,0	
126	-57,4	
127	-57,9	
128	-59,2	
129	-58,6	
130	-58,5	
131	-60,1	
132	-60,8	
133	-60,8	
134	-61,0	
135	-60,9	
136	-60,7	
137	-60,9	
138	-62,9	
139	-62,5	
140	-63,5	
141	-63,2	
142	-64,7	
143	-65,4	
144	-65,8	
145	-65,4	
146	-65,5	
147	-66,6	
148	-66,9	
149	-67,4	
150	-68,8	
151	-69,1	
152	-69,4	
153	-70,4	
154	-69,9	
155	-70,1	
156	-70,8	
157	-71,3	
158	-70,2	
159	-73,0	
160	-71,7	
161	-72,7	
162	-72,9	
163	-74,3	
164	-75,5	
165	-75,7	
166	-76,2	
167	-75,5	
168	-74,2	
169	-74,1	
170	-70,4	
171	-72,8	
172	-73,4	
173	-72,8	
174	-73,4	
175	-73,4	
176	-74,6	
177	-75,9	
178	-74,9	
179	-73,1	
180	-75,8	
181	-75,4	
182	-75,7	
183	-76,1	
184	-76,1	
185	-77,2	
186	-76,7	
187	-76,8	
188	-78,0	
189	-78,6	
190	-78,1	
191	-78,8	
192	-79,6	
193	-80,1	
194	-80,3	
195	-82,2	
196	-81,7	
197	-81,7	
198	-82,4	
199	-82,6	
200	-83,2	
201	-84,1	
202	-84,1	
203	-84,7	
204	-84,8	
205	-85,3	
206	-85,3	
207	-86,3	
208	-87,8	
209	-87,4	
210	-87,8	
211	-88,5	
212	-88,9	
213	-89,5	
214	-89,8	
215	-89,9	
216	-90,8	
217	-86,9	
218	-91,4	
